x,y
-0.0501839524610553,0.0404460046972837
-0.0322162653113902,0.02249269451929
-0.012724071870976,0.0045836236162933
0.0080254484794855,-0.0133397551449916
0.0297651163592918,-0.031335988897849
0.0522277523877399,-0.0494636247755632
0.0751461771841271,-0.0677812099114181
0.0982532113677507,-0.0863472914386982
0.1212816755579078,-0.1052204164906874
0.1439643903738959,-0.12445913220067
0.1660681441551899,-0.1441131440440666
0.1875502868651547,-0.1641825550893206
0.2084345778452165,-0.1846501823168869
0.2287448444833116,-0.2054988249949924
0.2485049141673798,-0.2267112823918677
0.2677386142853574,-0.2482703537757396
0.2864697722251816,-0.2701588384148362
0.3047222153747903,-0.2923595355773857
0.3225197711221207,-0.314855244531616
0.3398862668551103,-0.3376287645457554
0.3568455299616965,-0.3606628948880319
0.3734213878298169,-0.3839404348266735
0.3896376678474089,-0.4074441836299083
0.40551819740241,-0.4311569405659647
0.4210868038827575,-0.4550615049030705
0.436367314676389,-0.4791406759094537
0.4513835571712421,-0.5033772528533428
0.466159358755254,-0.5277540350029654
0.4807185468163622,-0.5522538216265496
0.4950849487425043,-0.5768594119923239
0.5092823919216176,-0.6015536053685162
0.5233347037416398,-0.6263192010233548
0.5372657115905082,-0.6511389982250673
0.5510992428561601,-0.675995796241882
0.5648591249265332,-0.7008723943420272
0.578569185189565,-0.7257515917937308
0.5922532510331928,-0.7506161878652209
0.605935149845354,-0.7754489818247257
0.6196387090139864,-0.8002327729404732
0.633387755927027,-0.8249503604806913
0.6472061179724137,-0.8495845437136084
0.6611176225380835,-0.8741181219074524
0.6751460970119745,-0.8985338943304516
0.6893153687820236,-0.922814660250834
0.7036492652361683,-0.9469432189368276
0.7181716137623465,-0.9709023696566604
0.7329062417484952,-0.9946749116785608
0.7478769765825521,-1.0182436442707563
0.7631076456524545,-1.041591366701476
0.77862207634614,-1.064700878238947
0.7944440960515461,-1.0875549781513982
0.8105975321566099,-1.110136465707057
0.8271061501615843,-1.1324281806822611
0.8439847528638027,-1.1544188293218347
0.8612298807908605,-1.1761090712992537
0.8788358517303381,-1.1975010211654311
0.8967969834698162,-1.218596793471281
0.915107593796876,-1.2393985027677157
0.9337620004990984,-1.259908263605649
0.9527545213640644,-1.2801281905359936
0.9720794741793544,-1.3000603981096626
0.9917311767325492,-1.3197070008775695
1.01170394681123,-1.3390701133906275
1.0319921022029777,-1.3581518501997492
1.0525899606953717,-1.3769543258558472
1.0734918400759954,-1.3954796549098367
1.0946920581324286,-1.4137299519126303
1.116184932652252,-1.4317073314151405
1.1379647814230458,-1.44941390796828
1.1600259222323916,-1.4668517961229628
1.1823626728678702,-1.4840231104301016
1.2049693511170627,-1.50092996544061
1.2278402747675494,-1.5175744757054006
1.250969761606911,-1.533958755775387
1.2743521294227294,-1.5500849202014826
1.2979816960025838,-1.5659550835345994
1.3218527791340564,-1.5815713603256518
1.345959696604728,-1.5969358651255523
1.3702967662021788,-1.6120507124852144
1.3948583057139905,-1.6269180169555513
1.419638632927743,-1.6415398930874758
1.4446320656310174,-1.655918455431901
1.4698329216113943,-1.67005581853974
1.495235518656456,-1.6839540969619071
1.5208341745537814,-1.6976154052493138
1.546623207090953,-1.7110418579528748
1.5725969340555503,-1.7242355696235017
1.5987496732351554,-1.7371986548121088
1.625075742417348,-1.7499332280696092
1.6515694593897094,-1.7624414039469154
1.6782251419398206,-1.7747252969949407
1.7050371078552626,-1.786787021764599
1.7319996749236155,-1.798628692806802
1.7591071609324611,-1.810252424672465
1.7863538836693802,-1.8216603319125
1.8137341609219528,-1.832854529077819
1.84124231047776,-1.843837130719337
1.868872650124384,-1.8546102513879663
1.8966194976494029,-1.8651760056346205
1.9244771708404,-1.875536508010212
1.952439987484956,-1.8856938730656545
1.9805022653706492,-1.8956502153518608
2.008658322285064,-1.905407649419744
2.036902476015779,-1.9149682898202185
2.065229044350376,-1.9243342511041968
2.0936323450764345,-1.9335076478225908
2.122106695981537,-1.9424905945263151
2.150646414853264,-1.9512852057662824
2.179245819479195,-1.9598935960934052
2.2078992276469123,-1.968317880058598
2.2366009571439966,-1.976560172212773
2.265345325758029,-1.984622587106844
2.294126651276589,-1.992507239291724
2.3229392514872584,-2.000216243318325
2.351777444177618,-2.0077517137375613
2.380635547135249,-2.0151157651003464
2.40950787814773,-2.022310511957593
2.438388755002645,-2.029338068860213
2.467272495487573,-2.0362005503591214
2.4961534173900968,-2.0429000710052314
2.5250258384977955,-2.049438745349455
2.5538840765982496,-2.0558186879427054
2.5827224494790406,-2.0620420133358963
2.6115352749277503,-2.068110836079941
2.640316870731958,-2.074027270725753
2.6690615546792444,-2.079793431824243
2.6977636445571926,-2.0854114339263274
2.726417458153381,-2.090883391582918
2.7550173132553923,-2.096211419344927
2.7835575276508058,-2.1013976317632688
2.8120324191272035,-2.1064441433888565
2.840436305472165,-2.1113530687726025
2.868763521291722,-2.116126510673706
2.8970110491339227,-2.1207647153319837
2.925181382138464,-2.1252640654131603
2.953277701135093,-2.129620461431192
2.981303186953568,-2.1338298039000367
3.0092610204236387,-2.1378879933336496
3.03715438237506,-2.141790930245989
3.0649864536375846,-2.145534515151012
3.0927604150409667,-2.1491146485626755
3.120479447414957,-2.152527230994936
3.148146731589312,-2.155768162961749
3.1757654483937814,-2.1588333449770736
3.20333877865812,-2.1617186775548656
3.230869903212081,-2.1644200612090825
3.258362002885417,-2.1669333964536808
3.285818258507881,-2.1692545838026174
3.3132418509092267,-2.171379523769849
3.340635960919207,-2.173304116869333
3.3680037693675757,-2.1750242636150268
3.3953484570840837,-2.176535864520886
3.422673204898486,-2.1778348201008684
3.449981193640536,-2.1789170308689307
3.4772756041399853,-2.17977839733903
3.504559617226588,-2.1804148200251223
3.531836413730098,-2.180822199441166
3.5591091744802674,-2.1809964361011165
3.5863810803068485,-2.180933430518932
3.613655312039596,-2.180629083208568
3.6409350505082623,-2.180079294683984
3.6682234765426,-2.1792799654591333
3.6955237709723625,-2.178226996047975
3.722839114627305,-2.176916286964467
3.750172688337177,-2.1753437387225643
3.777527672931735,-2.1735052518362235
3.804907249240729,-2.171396726819404
3.832314598093912,-2.16901406418606
3.859752900321041,-2.166353164450149
3.887225336751867,-2.16340992812563
3.914735088216143,-2.160180255726457
3.942285335543622,-2.156660047766589
3.969879259564056,-2.152845204759982
3.997520041107202,-2.148731627220593
4.025210861002809,-2.1443152156623797
4.052954900080632,-2.1395918705992973
4.080755339170423,-2.1345574925453046
4.108615359101935,-2.129207982014357
4.136538140704924,-2.123539239520412
4.16452686480914,-2.1175471655774274
4.192584712244337,-2.111227660699358
4.220714863840269,-2.1045766254001634
4.248920500426688,-2.097589960193798
4.277204802833348,-2.090263565594221
4.305570951890001,-2.0825933421153864
4.334022128426401,-2.074575190271254
4.362561513272301,-2.066205010575779
4.391192287257454,-2.05747870354292
4.419917631211613,-2.048392169686632
4.44874072596453,-2.038941309520872
